sid,year,id_s_fr,age,female
94563,2013,03000010190,34,1
94563,2014,,35,1
94563,2015,,36,1
94575,2012,03000010364,30,0
94575,2013,03000010364,31,0
94575,2014,03000010364,32,0
94575,2015,03000010364,33,0
94594,2012,03000010857,31,1
94594,2013,03000010857,32,1
94594,2014,03000010857,33,1
94594,2015,03000010857,34,1
94616,2012,03000010170,55,0
94616,2013,03000010170,56,0
94616,2014,,57,0
94773,2012,03000010368,31,1
94773,2013,03000010368,32,1
94773,2014,03000010368,33,1
94773,2015,03000010368,34,1
94801,2012,03000010282,30,1
94801,2013,03000010282,32,1
94801,2014,03000010282,32,1
94818,2012,,30,1
94818,2013,,31,1
94818,2014,,32,1
94818,2015,,33,1
94840,2012,03000010311,29,1
94840,2013,03000010311,30,1
94840,2014,03000010311,31,1
94854,2012,03000010170,30,1
94854,2013,03000010170,31,1
94854,2014,03000010170,32,1
94854,2015,03000010170,33,1
94858,2012,03000010190,33,1
94858,2013,03000010190,34,1
94858,2014,03000010190,35,1
94858,2015,03000010190,36,1
94881,2012,03000010368,35,1
94881,2013,03000010368,36,1
94881,2014,03000010368,37,1
94881,2015,03000010368,38,1
94882,2015,62060690009,32,1
94890,2012,03000010360,58,1
94890,2013,03000010360,59,1
94890,2014,03000010360,60,1
94890,2015,03000010360,61,1
94950,2012,03000010316,54,0
94950,2013,03000010316,55,0
94950,2014,03000010316,56,0
94950,2015,03000010316,57,0
94973,2012,03000010354,31,1
94973,2013,03000010354,32,1
94973,2014,03000010354,33,1
94973,2015,03000010354,34,1
95017,2012,03000010354,32,0
95017,2013,03000010352,33.23077,0
95017,2014,03000010354,34,0
95017,2015,03000010354,35,0
95049,2012,03000010190,35,1
95049,2013,03000010000,36,1
95049,2014,03000010190,37,1
95049,2015,03000010190,38,1
95056,2012,03000010352,32,1
95056,2013,03000010352,33,1
95056,2014,03000010352,34,1
95056,2015,03000010352,35.285713,1
95132,2012,,30,1
95132,2013,,31,1
95132,2014,,32,1
95138,2012,03000010354,30,1
95138,2013,03000010300,31,1
95138,2014,03000010354,32,1
95138,2015,03000010354,33,1
95168,2012,03000010288,34,1
95168,2013,03000010288,35,1
95168,2014,03000010288,36,1
95168,2015,03000010288,37,1
95171,2012,03000010291,31,1
95171,2013,03000010291,32,1
95171,2014,03000010291,33,1
95171,2015,03000010291,34,1
95194,2012,03000010105,36,0
95194,2013,03000010105,38,0
95194,2014,03000010105,38,0
95197,2012,03000010318,34,1
95197,2013,03000010318,35,1
95197,2014,03000010318,35,1
95275,2012,03000010360,34,0
95275,2013,,35,0
95275,2014,,36,0
95285,2012,03000010179,31,0
95285,2013,,32,0
95285,2014,,33,0
95286,2014,03000010249,33,1
95286,2015,03000010249,34,1
95288,2012,03000010685,29,1
95288,2013,03000010685,30,1
95288,2014,03000010685,31,1
95313,2012,03000010151,43,1
95313,2013,,44,1
95313,2014,,45,1
95389,2012,03000010156,29,1
95389,2013,03000010156,30,1
95389,2014,03000010156,31,1
95389,2015,03000010156,32,1
95442,2012,03000010358,33,1
95442,2013,03000010358,34,1
95442,2014,03000010358,35,1
95461,2012,03000010368,37,0
95461,2013,03000010368,38,0
95461,2014,03000010368,39,0
95461,2015,03000010368,40,0
95509,2012,03000010260,54,1
95509,2013,03000010260,55,1
95509,2014,03000010260,56,1
95509,2015,,58,1
95510,2012,03000010249,37,1
95510,2013,03000010249,38,1
95510,2014,03000010249,39,1
95510,2015,03000010249,40,1
95515,2012,03000010324,42,1
95515,2013,03000010324,43,1
95515,2014,,44,1
95518,2012,03000010287,35,1
95518,2013,03000010287,36,1
95518,2014,03000010287,37,1
95518,2015,03000010287,38,1
95575,2012,03000010311,30,1
95575,2013,03000010311,31,1
95575,2014,03000010360,32,1
95601,2012,03000010362,54,1
95601,2013,03000010362,55,1
95601,2014,03000010362,56,1
95601,2015,03000010362,57,1
95608,2012,03000010289,35.045979,1
95608,2013,03000010260,36,1
95608,2014,03000010260,37,1
95608,2015,03000010260,38,1
95636,2012,03000010134,43,1
95636,2013,03000010134,44,1
95636,2014,03000010134,45,1
95636,2015,03000010134,46,1
95640,2012,03000010354,35,1
95640,2013,03000010354,36,1
95640,2014,03000010354,37,1
95640,2015,03000010354,38,1
95651,2015,03000010323,35,0
95679,2012,03000010368,32,1
95679,2013,03000010368,33,1
95679,2014,03000010368,34,1
95679,2015,03000010368,35,1
95682,2012,03000010256,53,1
95682,2013,03000010256,54,1
95682,2014,03000010256,55,1
95733,2012,03000010625,56,1
95733,2013,03000010625,57,1
95733,2014,03000010625,58,1
95733,2015,03000010625,59,1
95743,2012,03000010354,35,0
95743,2013,03000010354,36,0
95743,2014,03000010354,37,0
95743,2015,03000010354,38,0
95748,2012,03000010190,60,1
95748,2013,03000010324,61,1
95748,2014,03000010324,62,1
95748,2015,03000010324,63,1
95755,2012,03000010107,35,1
95755,2013,03000010107,36,1
95755,2014,03000010107,37,1
95755,2015,03000010107,38,1
95792,2012,03000010282,44,0
95792,2013,03000010282,45,0
95792,2014,03000010282,46,0
95792,2015,03000010282,47,0
95800,2012,03000010134,33,1
95800,2013,03000010134,34,1
95800,2014,03000010134,35,1
95800,2015,03000010134,36,1
95835,2015,,32,0
95895,2012,03000010689,29,1
95895,2013,03000010689,30,1
95895,2014,03000010689,31,1
95895,2015,03000010689,32.025105,1
95910,2012,03000010363,46,0
95910,2013,03000010363,47,0
95910,2014,03000010363,48,0
95929,2015,,36,1
95967,2012,03000010152,50,0
95967,2013,03000010152,51,0
95967,2014,03000010152,52,0
95967,2015,03000010152,53,0
95981,2012,03000010857,49,1
95981,2013,03000010857,50,1
95981,2014,03000010857,51,1
95981,2015,03000010857,52,1
96042,2012,03000010190,37,1
96042,2013,03000010190,38,1
96042,2014,03000010190,39,1
96042,2015,03000010190,40,1
96046,2012,03000010362,29,0
96046,2013,03000010362,30,0
96046,2014,03000010362,31,0
96046,2015,03000010362,32,0
96051,2012,03000010105,42,1
96051,2013,03000010105,43,1
96051,2014,03000010105,44,1
96051,2015,03000010105,45,1
96060,2012,03000010170,34,0
96060,2013,03000010170,35,0
96060,2014,03000010170,36,0
96060,2015,03000010170,37,0
96165,2012,03000010152,30,1
96165,2013,03000010152,31,1
96165,2014,03000010152,32,1
96165,2015,03000010152,33,1
96167,2012,03000010151,29,1
96167,2013,03000010151,30,1
96167,2014,03000010151,31,1
96167,2015,03000010151,32,1
96176,2012,03000010190,32,0
96176,2013,03000010190,33,0
96176,2014,03000010190,34,0
96176,2015,03000010190,35,0
96255,2012,03000010134,33,1
96255,2013,03000010352,34,1
96255,2014,03000010104,35,1
96255,2015,03000010134,36,1
96268,2012,03000010175,29,1
96268,2013,03000010175,30,1
96268,2014,03000010175,31,1
96268,2015,03000010175,32,1
96327,2012,03000010354,34,1
96327,2013,03000010364,35,1
96327,2014,03000010364,36,1
96327,2015,03000010364,37,1
96346,2012,03000010226,29,1
96346,2013,03000010226,30,1
96346,2014,03000010226,31,1
96346,2015,03000010226,32,1
96353,2012,03000010190,33,1
96353,2013,03000010190,34,1
96353,2014,01002720886,35,1
96383,2012,03000010161,29,1
96383,2013,03000010107,30.016129,1
96383,2014,03000010161,31.01676,1
96383,2015,03000010161,32,1
96425,2012,03000010360,38,1
96425,2013,03000010360,39.142857,1
96425,2014,03000010360,40,1
96425,2015,03000010360,41,1
96426,2012,03000010105,30,1
96426,2013,03000010105,31,1
96426,2014,03000010105,32,1
96426,2015,03000010105,33,1
96451,2012,03000010287,30,1
96451,2013,03000010287,31,1
96451,2014,03000010287,32,1
96451,2015,03000010287,33,1
96499,2012,03000010160,38,1
96499,2013,03000010160,39,1
96499,2014,03000010160,40,1
96499,2015,03000010160,41,1
96504,2012,03000010316,34,0
96504,2013,03000010316,35,0
96504,2014,03000010316,36,0
96504,2015,03000010316,37,0
96510,2012,03000010021,35,1
96510,2013,,36,1
96510,2014,,37,1
96510,2015,,38,1
96511,2012,,34,1
96511,2013,,35,1
96511,2014,,36,1
96534,2012,03000010318,29,0
96534,2013,03000010318,30,0
96534,2014,03000010318,31,0
96534,2015,03000010318,32,0
96794,2012,03000010316,32,1
96794,2013,03000010316,33,1
96794,2014,03000010316,34,1
96794,2015,03000010316,35,1
96852,2015,03000010161,32,1
96980,2012,03000010123,46,1
96980,2013,03000010123,47,1
96980,2014,03000010123,48,1
96980,2015,03000010123,49,1
96999,2012,03000010193,30,1
96999,2013,03000010193,31,1
96999,2014,03000010368,32.009388,1
96999,2015,03000010193,33.03125,1
97061,2014,03000010225,30,0
97061,2015,03000010225,31,0
97094,2014,03000010107,31,1
97094,2015,03000010107,32,1
97151,2012,03000010288,38,1
97151,2013,03000010288,39,1
97151,2014,03000010288,40,1
97151,2015,03000010288,41,1
97153,2012,03000010167,38,1
97153,2013,03000010167,39,1
97153,2014,03000010167,40,1
97153,2015,03000010167,41,1
97164,2012,03000010170,32,0
97164,2013,03000010170,33,0
97164,2014,,34,0
97169,2012,03000010309,32,1
97169,2013,03000010309,33,1
97169,2014,03000010309,34,1
97169,2015,03000010309,35,1
97330,2014,,32,1
97330,2015,03000010134,33,1
97354,2012,03000010360,29,1
97354,2013,03000010360,30,1
97354,2014,03000010300,31.285715,1
97354,2015,03000010360,32,1
97505,2012,03000010256,32,0
97505,2013,03000010256,33,0
97505,2014,03000010256,34,0
97505,2015,03000010256,35,0
97514,2012,,43,1
97514,2013,,44,1
97514,2014,,45,1
97515,2012,03000010309,31,1
97515,2013,03000010309,32,1
97515,2014,03000010309,33,1
97515,2015,03000010309,34,1
97569,2014,03000010316,37,1
97569,2015,03000010316,38,1
97677,2012,03000010324,33,1
97677,2013,03000010324,34,1
97677,2014,03000010324,35,1
97677,2015,03000010324,36,1
97688,2014,03000010106,31,1
97688,2015,03000010106,32,1
97808,2012,03000010103,34,1
97808,2013,03000010103,35,1
97808,2014,03000010256,36,1
97808,2015,03000010103,37,1
97818,2012,03000010368,29,0
97818,2013,03000010368,30,0
97818,2014,03000010368,31,0
97818,2015,03000010368,32,0
97828,2015,,34,0
97895,2014,03000010368,35,1
97895,2015,03000010368,36,1
97901,2012,03000010362,30,1
97901,2013,03000010362,31,1
97901,2014,03000010362,32,1
97901,2015,03000010362,33,1
97960,2012,03000010161,54,0
97960,2013,03000010161,55.25,0
97960,2014,03000010161,57,0
98022,2012,03000010382,29,0
98022,2013,03000010382,30,0
98022,2014,03000010382,31,0
98022,2015,03000010382,32,0
98035,2012,03000010316,29,1
98055,2012,03000010363,32,1
98055,2013,03000010363,33,1
98055,2014,03000010352,34.164383,1
98055,2015,03000010363,35,1
98116,2015,03000010134,38,1
98153,2012,03000010170,34,1
98153,2013,03000010170,35,1
98153,2014,03000010170,36,1
98153,2015,03000010170,37,1
98154,2015,03000010291,38,1
98178,2014,03000010364,54,1
98178,2015,03000010364,55,1
98187,2015,03000010256,44,1
98188,2012,03000010316,45,1
98188,2013,03000010288,46,1
98188,2014,03000010316,47,1
98188,2015,03000010316,48,1
98243,2014,03000010136,30,1
98243,2015,03000010136,31,1
98259,2012,03000010225,29,1
98259,2013,03000010225,30,1
98259,2014,01006220035,30,1
98259,2015,03000010225,31,1
98265,2012,03000010360,30,1
98265,2013,,31,1
98265,2014,,32,1
98325,2012,03000010180,31,1
98325,2013,03000010180,32,1
98325,2014,,33,1
98325,2015,,34,1
98341,2012,03000010260,36,1
98348,2012,03000010323,30,1
98376,2012,03000010161,52,0
98376,2013,03000010161,53,0
98376,2014,03000010161,54.014927,0
98376,2015,03000010161,55.018867,0
98380,2013,03000010289,36,1
98380,2014,07041150010,37,1
98380,2015,03000010289,38,1
98412,2012,03000010226,36,1
98412,2013,03000010300,37.012905,1
98412,2014,03000010226,38,1
98412,2015,03000010226,39,1
98421,2012,,33,1
98441,2014,03000010352,37,0
98441,2015,03000010352,38,0
98454,2012,03000010318,37,0
98454,2013,03000010190,38,0
98454,2014,03000010318,39,0
98456,2012,03000010324,47,1
98456,2013,03000010324,48,1
98456,2014,03000010324,49,1
98464,2012,03000010857,45,1
98464,2013,03000010857,46,1
98464,2014,03000010857,47,1
98464,2015,03000010857,48,1
98536,2015,03000010170,45,1
98551,2012,,32,1
98551,2013,,33,1
98551,2014,06009160063,34,1
98615,2012,03000010323,35,1
98615,2013,03000010323,36,1
98615,2014,03000010323,37,1
98615,2015,03000010323,38,1
98647,2012,03000010364,41,1
98647,2013,,43,1
98647,2014,,43,1
98655,2015,,,
98659,2012,03000010363,31,1
98659,2013,03000010363,32,1
98659,2014,03000010363,33,1
98659,2015,03000010363,34,1
98668,2012,03000010160,34,0
98668,2013,03000010160,35,0
98668,2014,03000010160,36,0
98722,2012,03000010175,54,0
98722,2013,03000010175,55,0
98722,2014,03000010175,56,0
98722,2015,03000010175,57,0
98727,2012,03000010290,34.041176,1
98727,2013,03000010290,35.028091,1
98727,2014,03000010354,36,1
98727,2015,03000010354,37,1
98733,2012,03000010352,49,1
98733,2013,03000010352,50,1
98733,2014,03000010352,51,1
98733,2015,03000010352,52,1
98734,2012,,51,1
98734,2013,,53,1
98734,2014,,53,1
98779,2012,03000010155,28,1
98779,2013,03000010155,29,1
98779,2014,03000010155,30,1
98779,2015,03000010155,31,1
98801,2012,03000010360,32,0
98801,2013,,33,0
98801,2014,,34,0
98801,2015,03000010360,35.125,0
98818,2012,03000010151,46,1
98818,2013,03000010151,47,1
98818,2014,03000010151,48,1
98818,2015,03000010151,49,1
98860,2014,03000010249,34,1
98902,2012,03000010290,36,0
98902,2013,03000010318,37,0
98902,2014,03000010318,38,0
98902,2015,03000010318,39,0
98929,2012,03000010110,31,0
98929,2013,03000010309,32,0
98929,2014,03000010110,33,0
98929,2015,03000010110,34,0
98953,2012,03000010380,32,0
98955,2012,03000010318,44,0
98955,2013,03000010318,45,0
98955,2014,03000010318,46,0
98955,2015,03000010318,47,0
98957,2012,03000010160,46,1
98957,2013,03000010160,47,1
98957,2014,03000010160,48,1
98957,2015,03000010160,49,1
98958,2015,07041920020,48,1
99008,2015,07041620010,36,1
99011,2012,,32,1
99011,2013,,33,1
99011,2014,,33,1
99011,2015,,34,1
99013,2012,03000010190,46,0
99013,2013,03000010190,47,0
99013,2014,03000010190,48,0
99013,2015,03000010190,49,0
99035,2012,03000010309,29,0
99035,2013,03000010309,30,0
99035,2014,03000010368,31,0
99035,2015,03000010368,32,0
99076,2014,03000010352,43,0
99076,2015,03000010352,44,0
99080,2012,03000010309,34,1
99080,2013,03000010309,35,1
99080,2014,03000010309,36,1
99089,2012,03000010256,55,1
99089,2013,03000010256,56,1
99089,2014,03000010190,57,1
99089,2015,03000010256,58,1
99104,2012,03000010360,36,1
99104,2013,03000010352,37,1
99104,2014,03000010360,38,1
99104,2015,03000010360,39,1
99123,2012,03000010190,31,1
99123,2013,03000010190,32,1
99123,2014,03000010190,33,1
99126,2012,,35,1
99126,2013,,36,1
99126,2014,,37,1
99126,2015,,38,1
99129,2012,03000010360,35,0
99129,2013,03000010358,36,0
99129,2014,03000010360,37,0
99129,2015,03000010360,38,0
99164,2012,03000010352,28,0
99164,2013,03000010352,29,0
99164,2014,03000010352,30,0
99225,2012,03000010105,50.047058,0
99225,2013,03000010364,51,0
99225,2014,03000010364,52,0
99225,2015,03000010364,53,0
99261,2012,03000010119,47,1
99261,2013,03000010119,48.25,1
99261,2014,03000010119,49,1
99261,2015,03000010119,50,1
99321,2014,03000010103,46,1
99330,2012,03000010103,39,1
99330,2013,03000010103,40,1
99330,2014,03000010103,41,1
99330,2015,03000010103,42,1
99379,2013,03000010107,36,1
99379,2014,03000010107,37,1
99379,2015,03000010107,38,1
99386,2012,,41,1
99386,2013,01002760605,42,1
99386,2014,,43,1
99423,2012,03000010175,33,0
99423,2013,03000010175,34,0
99423,2014,03000010175,35,0
99423,2015,03000010175,36,0
99446,2015,03000010364,33,1
99467,2012,03000010155,27,1
99467,2013,03000010155,28,1
99467,2014,03000010155,29,1
99467,2015,03000010155,30,1
99468,2012,03000010288,49,0
99468,2013,03000010288,50,0
99468,2014,03000010288,51,0
99476,2012,03000010360,36,1
99476,2013,03000010363,37,1
99476,2014,01002710345,38,1
99476,2015,03000010363,39,1
99479,2014,,30,1
99479,2015,,31,1
99483,2012,03000010155,50,1
99483,2013,03000010155,51,1
99483,2014,03000010155,52,1
99483,2015,03000010155,53,1
99704,2012,,37,1
99704,2013,,38,1
99704,2014,,39,1
99718,2012,,30,1
99718,2013,,31,1
99718,2014,,32,1
99760,2012,03000010352,28,1
99760,2013,03000010352,29,1
99760,2014,03000010352,30,1
99760,2015,03000010352,31,1
99784,2014,,,
99786,2012,03000010364,32,1
99786,2013,03000010364,33,1
99786,2014,03000010190,34,1
99786,2015,03000010364,35,1
99810,2012,03000010190,30,1
99810,2013,03000010190,31,1
99810,2014,03000010190,32,1
99810,2015,03000010190,33,1
99876,2012,03000010300,28,1
99876,2013,03000010309,29,1
99876,2014,03000010311,30,1
99876,2015,03000010309,31,1
99915,2012,03000010300,36,0
99915,2013,03000010300,37,0
99915,2014,03000010300,38,0
99915,2015,03000010300,39,0
99923,2012,03000010282,31,1
99923,2013,03000010282,32,1
99923,2014,03000010282,33,1
100015,2012,03000010352,28,1
100015,2013,03000010134,29,1
100015,2014,03000010134,30,1
100015,2015,03000010134,31,1
100043,2012,03000010161,28,1
100043,2013,03000010179,29,1
100043,2014,03000010161,30,1
100043,2015,03000010161,31,1
100072,2012,03000010190,62,1
100072,2013,03000010190,63,1
100072,2014,03000010190,64,1
100072,2015,03000010190,65,1
100101,2012,03000010156,28,1
100101,2013,03000010156,29,1
100101,2014,03000010156,30,1
100101,2015,03000010156,31,1
100140,2012,03000010364,35,0
100140,2013,03000010689,36.134148,0
100140,2014,03000010364,37,0
100140,2015,03000010364,38,0
100145,2012,03000010110,41,1
100145,2013,03000010110,42,1
100145,2014,03000010110,43,1
100156,2012,03000010291,47,1
100156,2013,03000010291,48,1
100156,2014,03000010291,49,1
100156,2015,03000010291,50,1
100199,2012,03000010362,55,1
100199,2013,03000010360,56.25,1
100199,2014,03000010362,57,1
100199,2015,03000010362,58,1
100232,2012,03000010362,52,1
100232,2013,03000010362,53,1
100232,2014,03000010362,54,1
100277,2015,03000010121,45,0
100317,2012,03000010364,36,0
100317,2013,03000010225,37,0
100317,2014,03000010226,38,0
100317,2015,03000010364,39,0
100340,2014,03000010180,46,1
100340,2015,03000010180,47,1
100354,2012,03000010368,29,1
100354,2013,03000010368,30,1
100354,2014,03000010368,31,1
100354,2015,03000010368,32,1
100372,2012,03000010372,31,0
100372,2013,03000010354,32,0
100372,2014,03000010372,33,0
100372,2015,03000010354,34,0
100497,2012,03000010290,27,0
100497,2013,03000010160,28,0
100497,2014,03000010318,29,0
100497,2015,03000010160,30,0
100506,2012,03000010362,30,1
100506,2013,,31,1
100506,2014,,33,1
100513,2012,03000010161,37,1
100513,2013,03000010161,38,1
100513,2014,03000010161,39,1
100520,2012,03000010324,32,1
100520,2013,03000010324,33,1
100520,2014,03000010324,34,1
100520,2015,03000010324,35,1
100540,2015,03000010287,35,1
100588,2014,03000010368,53,1
100588,2015,03000010368,54,1
100594,2015,03000010155,31,1
100623,2012,03000010318,32,1
100623,2013,03000010318,33,1
100623,2014,03000010318,34,1
100667,2012,03000010179,29,1
100667,2013,03000010179,30,1
100667,2014,03000010179,31,1
100667,2015,03000010179,32,1
100701,2012,03000010193,27,1
100701,2013,03000010193,28,1
100701,2014,03000010193,29,1
100701,2015,03000010193,30,1
100736,2012,03000010288,31,1
100736,2013,03000010288,32,1
100736,2014,03000010288,33,1
100736,2015,03000010288,34,1
100791,2015,03000010309,30,0
100866,2013,03000010324,28,0
100866,2014,03000010324,29,0
100866,2015,03000010324,30,0
100889,2013,03000010190,30,1
100889,2014,03000010190,31,1
100889,2015,03000010190,32,1
100907,2012,03000010362,27,0
100907,2013,03000010362,28,0
100907,2014,01006250825,29,0
100907,2015,03000010362,30,0
101013,2012,03000010368,28,1
101013,2013,03000010368,29,1
101013,2014,03000010368,30,1
101013,2015,03000010368,31,1
101015,2012,03000010107,31,1
101015,2013,03000010165,32,1
101015,2014,03000010165,33,1
101015,2015,03000010353,34,1
101075,2012,,33,1
101075,2013,01002860480,34,1
101075,2014,,35,1
101093,2012,03000010151,30,1
101093,2013,03000010151,31,1
101093,2014,03000010151,32,1
101131,2012,03000010161,27,1
101131,2013,03000010161,28,1
101131,2014,,29,1
101131,2015,,30,1
101140,2012,03000010368,42,1
101140,2013,03000010368,43,1
101140,2014,03000010368,44,1
101140,2015,03000010368,45,1
101157,2012,03000010282,28,1
101157,2013,,29,1
101157,2014,,30,1
101160,2012,03000010193,28,1
