"","person_id","year","perf_a","perf_b","performance","perf_c","performance_c","status","avg_absences","absence","id_s_fr","age","female","department"
"12916",106244,2013,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12917",106244,2014,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12918",106244,2015,NA,NA,1,NA,NA,"Active",1.8687081,1,3000010193,30,0,1
"12919",106244,2016,-0.879049207,NA,1,-0.8113724,1,"Active",0.92098677,1,NA,NA,NA,NA
"12920",106244,2017,0.732029019,NA,1,0.23611148,1,NA,NA,NA,NA,NA,NA,NA
"12921",106263,2013,-0.735971364,NA,1,-0.73597139,1,"Active",7.9652567,1,3000010368,33,1,1
"12922",106263,2014,0.680773651,NA,1,1.18318,1,"Active",8.207119,1,3000010368,34,1,1
"12923",106263,2015,0.737115043,NA,1,1.4065664,1,"Active",1.5976959,1,3000010368,35,1,1
"12924",106263,2016,0.919136687,NA,1,0.71465737,1,"Active",0.4839845,1,NA,NA,NA,NA
"12925",106263,2017,0.289671134,NA,1,1.0470484,1,NA,NA,NA,NA,NA,NA,NA
"12926",106272,2013,NA,NA,1,NA,NA,"Active",8.5717144,1,3000010685,49,0,1
"12927",106272,2014,-0.789530013,NA,1,-0.78953004,1,"Active",8.7232285,1,3000010685,50,0,1
"12928",106272,2015,0.635831905,NA,1,0.63583195,1,"Active",1.3927552,1,3000010685,51,0,1
"12929",106272,2016,0.10018969,NA,1,0.10018969,1,"Active",0.86982042,1,NA,NA,NA,NA
"12930",106272,2017,2.512484659,NA,1,2.5124846,1,NA,NA,NA,NA,NA,NA,NA
"12931",106279,2013,-0.896913849,0.776987436,1,0.45425922,1,"Active",8.6953716,1,3000010105,32,1,1
"12932",106279,2014,0.04575388,-0.310768618,1,0.24116664,1,"Active",8.4235783,1,3000010105,33,1,1
"12933",106279,2015,-0.264104219,0.094116622,1,-0.18715042,1,"Active",1.9742664,1,3000010105,34,1,1
"12934",106279,2016,-1.792142255,1.229795136,1,-1.089415,1,"Active",0.998546,1,NA,NA,NA,NA
"12935",106279,2017,NA,NA,1,-0.2601231,1,NA,NA,NA,NA,NA,NA,NA
"12936",106286,2013,0.698005705,NA,1,0.69800574,1,"Active",8.9109211,1,3000010289,33,1,1
"12937",106286,2014,NA,NA,1,1.5569352,1,"Active",8.334527,1,3000010289,34,1,1
"12938",106286,2015,0.961924941,NA,1,0.73809934,1,"Active",1.7870212,1,3000010289,35,1,1
"12939",106286,2016,-0.138650284,NA,1,-0.11328333,1,"Active",0.1991532,1,NA,NA,NA,NA
"12940",106286,2017,-0.109403306,NA,1,0.72750837,1,NA,NA,NA,NA,NA,NA,NA
"12941",106311,2013,0.135632792,0.281818721,1,0.20720515,1,"Active",8.7836971,1,3000010282,30,1,1
"12942",106311,2014,NA,NA,1,NA,NA,"Active",8.5896759,1,3000010282,31,1,1
"12943",106311,2015,0.176255066,NA,1,0.11526423,1,"Active",1.1591923,1,3000010282,32,1,1
"12944",106311,2016,0.993381539,1.067313722,1,0.80337459,1,"Active",0.80851835,1,NA,NA,NA,NA
"12945",106311,2017,-0.191881355,NA,1,0.29651561,1,NA,NA,NA,NA,NA,NA,NA
"12946",106318,2013,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12947",106318,2014,NA,NA,1,NA,NA,"Active",8.8787861,1,NA,NA,NA,NA
"12948",106318,2015,-1.041501769,NA,1,-0.99233228,1,"Active",1.8524989,1,NA,NA,NA,NA
"12949",106318,2016,0.468675799,NA,1,-0.41196066,1,"Active",0.95767945,1,NA,NA,NA,NA
"12950",106318,2017,-0.821288378,NA,1,-1.0943209,1,NA,NA,NA,NA,NA,NA,NA
"12951",106334,2013,-0.038592918,-0.213967635,1,-0.065716565,1,"Active",8.8010635,1,3000010161,29,1,1
"12952",106334,2014,0.570011046,0.532689174,1,1.0981956,1,"Active",8.2328272,1,3000010105,30,1,1
"12953",106334,2015,0.627842391,-0.591522551,1,0.34076744,1,"Active",1.4845332,1,3000010105,31,1,1
"12954",106334,2016,-0.503780206,NA,1,-0.32094812,1,"Active",0.88946104,1,NA,NA,NA,NA
"12955",106334,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12956",106352,2013,-0.747206264,NA,1,-0.74720621,1,NA,NA,NA,NA,NA,NA,NA
"12957",106352,2014,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12958",106352,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12959",106352,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12960",106352,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12961",106432,2013,-1.252567322,NA,1,-1.2525673,1,"Inactive",8.806426,1,NA,36,1,1
"12962",106432,2014,NA,NA,1,NA,NA,"",8.0608053,1,NA,37,1,1
"12963",106432,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12964",106432,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12965",106432,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12966",106434,2013,NA,NA,1,NA,NA,"Active",8.2950258,1,3000010309,29,0,1
"12967",106434,2014,-1.766563679,-1.022811754,1,-0.21189457,1,"Active",8.6863422,1,3000010309,30,0,1
"12968",106434,2015,-0.458506244,-0.50049479,1,-0.053858552,1,"Active",1.6564584,1,3000010309,31,0,1
"12969",106434,2016,0.023011327,-0.579632103,1,0.028709508,1,"Active",0.67085516,1,NA,NA,NA,NA
"12970",106434,2017,-1.543235447,NA,1,-1.3694072,1,NA,NA,NA,NA,NA,NA,NA
"12971",106437,2013,2.058785802,NA,1,2.0587859,1,"Active",8.5792542,1,3000010155,30,1,1
"12972",106437,2014,1.199471447,0.910680373,1,0.44657117,1,"Active",8.0706768,1,3000010155,31,1,1
"12973",106437,2015,-0.003213048,0.979573314,1,0.072232082,1,"Active",1.2548894,1,3000010155,32,1,1
"12974",106437,2016,0.269127022,0.389301691,1,-0.18718867,1,"Inactive",0.96525538,1,NA,NA,NA,NA
"12975",106437,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12976",106440,2013,0.361800167,NA,1,0.36180019,1,"Active",8.2189875,1,3000010144,34,1,1
"12977",106440,2014,0.668226161,NA,1,0.66822612,1,"Active",8.5645828,1,3000010144,35,1,1
"12978",106440,2015,-0.465305038,NA,1,-0.46530503,1,"Active",1.5576,1,3000010144,36,1,1
"12979",106440,2016,-0.563196339,NA,1,-0.56319636,1,"Active",0.83250278,1,NA,NA,NA,NA
"12980",106440,2017,-0.706895207,NA,1,-0.70689517,1,NA,NA,NA,NA,NA,NA,NA
"12981",106462,2013,0.875076202,NA,1,0.87507623,1,"Active",8.1946697,1,3000010362,28,1,1
"12982",106462,2014,0.491786169,NA,1,0.84776002,1,"Active",8.1968393,1,3000010362,29,1,1
"12983",106462,2015,NA,NA,1,NA,NA,"Active",2.0832524,1,NA,30,1,1
"12984",106462,2016,NA,NA,1,NA,NA,"Active",0.54190105,1,NA,NA,NA,NA
"12985",106462,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12986",106531,2013,-0.022796713,-0.760512806,1,-0.70563918,1,"Active",8.6944323,1,3000010282,32,1,1
"12987",106531,2014,0.257746005,-0.577240131,1,-0.85955864,1,"Active",8.5547218,1,3000010282,33,1,1
"12988",106531,2015,1.593783205,0.155077484,1,1.0517023,1,"Active",1.437122,1,3000010282,34,1,1
"12989",106531,2016,1.116002613,-0.02715703,1,0.2729255,1,"Active",0.74557728,1,NA,NA,NA,NA
"12990",106531,2017,0.436114067,NA,1,0.24327807,1,NA,NA,NA,NA,NA,NA,NA
"12991",106538,2013,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12992",106538,2014,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12993",106538,2015,NA,NA,1,NA,NA,"Active",1.3256882,1,7041920010,44,1,1
"12994",106538,2016,-1.569498832,-1.195463596,1,-1.4957718,1,"Active",0.82156664,1,NA,NA,NA,NA
"12995",106538,2017,0.333998968,NA,1,-0.28761044,1,NA,NA,NA,NA,NA,NA,NA
"12996",106572,2013,0.183445384,NA,1,0.18344539,1,"Active",8.8135414,1,3000010364,28,0,1
"12997",106572,2014,0.436996571,NA,1,-0.24440436,1,"Active",8.2308359,1,3000010364,29,0,1
"12998",106572,2015,-0.626985239,NA,1,-0.30441082,1,"Active",1.452755,1,3000010364,30,0,1
"12999",106572,2016,-0.277506168,NA,1,0.23058985,1,"Active",0.47550997,1,NA,NA,NA,NA
"13000",106572,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13001",106574,2013,NA,NA,1,NA,NA,"Active",8.5888796,1,3000010288,42,1,1
"13002",106574,2014,0.169125509,NA,1,0.45219705,1,"Active",8.3523121,1,3000010288,43,1,1
"13003",106574,2015,0.059052757,NA,1,0.38624889,1,"Active",2.0090849,1,3000010288,44,1,1
"13004",106574,2016,NA,NA,1,NA,NA,"Active",0.11610046,1,NA,NA,NA,NA
"13005",106574,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13006",106595,2013,-0.889597377,NA,1,-0.88959736,1,"Active",8.8849936,1,3000010282,34,1,1
"13007",106595,2014,1.236062933,NA,1,0.86790919,1,"Active",8.1856203,1,3000010282,35,1,1
"13008",106595,2015,0.915823459,NA,1,0.98256952,1,"Active",1.8310045,1,3000010282,36,1,1
"13009",106595,2016,1.125208299,NA,1,0.6439206,1,"Active",0.97125274,1,NA,NA,NA,NA
"13010",106595,2017,-1.407994785,NA,1,-1.0913652,1,NA,NA,NA,NA,NA,NA,NA
"13011",106618,2013,NA,NA,1,NA,NA,"",8.1123829,1,3000010193,32,1,1
"13012",106618,2014,-3.118547708,NA,1,-1.4109741,1,"Active",8.7116365,1,3000010193,33,1,1
"13013",106618,2015,-2.184719324,NA,1,-1.969942,1,NA,NA,NA,NA,NA,NA,NA
"13014",106618,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13015",106618,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13016",106628,2013,NA,NA,1,NA,NA,"",7.9548569,1,3000010360,51,1,1
"13017",106628,2014,0.634080525,NA,1,0.1393998,1,"Active",8.5130329,1,3000010000,52.2029,1,1
"13018",106628,2015,-0.758548648,NA,1,-0.39401695,1,"Active",1.1568066,1,3000010360,53,1,1
"13019",106628,2016,-0.785023635,NA,1,-0.95453709,1,NA,NA,NA,NA,NA,NA,NA
"13020",106628,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13021",106631,2013,0.539771655,NA,1,0.47125626,1,"Active",8.2839336,1,3000010323,34,1,1
"13022",106631,2014,0.255538306,NA,1,0.55875999,1,"Active",8.5791569,1,3000010323,35,1,1
"13023",106631,2015,0.588383794,NA,1,0.50615877,1,"Active",2.0307863,1,3000010323,36,1,1
"13024",106631,2016,0.007081382,NA,1,-0.32595816,1,"Active",0.011569509,1,NA,NA,NA,NA
"13025",106631,2017,1.28921438,NA,1,0.9490459,1,NA,NA,NA,NA,NA,NA,NA
"13026",106696,2013,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13027",106696,2014,NA,NA,1,NA,NA,"Active",8.4934072,1,7042050010,29,1,1
"13028",106696,2015,-0.187975573,NA,1,-0.18797557,1,"Active",1.7040937,1,3000010193,30,1,1
"13029",106696,2016,-0.706665526,0.794546908,1,-0.48091555,1,NA,NA,NA,NA,NA,NA,NA
"13030",106696,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13031",106703,2013,0.258933471,NA,1,1.0413746,1,"Active",8.4337826,1,3000010160,28,1,1
"13032",106703,2014,0.227352072,NA,1,0.80784172,1,"Active",8.963542,1,3000010160,29,1,1
"13033",106703,2015,0.685683911,NA,1,0.69837642,1,"Active",2.0228765,1,3000010160,30,1,1
"13034",106703,2016,0.097692558,NA,1,0.38263038,1,"Active",0.13532332,1,NA,NA,NA,NA
"13035",106703,2017,0.183009958,NA,1,0.14757864,1,NA,NA,NA,NA,NA,NA,NA
"13036",106729,2013,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13037",106729,2014,NA,NA,1,NA,NA,"Active",8.1188831,1,NA,31,1,1
"13038",106729,2015,-0.113054185,NA,1,-0.26496235,1,"Active",1.658029,1,3000010354,32,1,1
"13039",106729,2016,0.585044161,NA,1,0.34021944,1,"Active",0.2502422,1,NA,NA,NA,NA
"13040",106729,2017,1.288029718,NA,1,0.60144639,1,NA,NA,NA,NA,NA,NA,NA
"13041",106738,2013,0.56540011,NA,1,0.56540012,1,"Active",8.3081789,1,3000010291,27,1,1
"13042",106738,2014,0.730150601,0.256585083,1,0.36349124,1,"Active",8.9776564,1,3000010291,28,1,1
"13043",106738,2015,0.302089797,-2.151775563,1,-0.076630197,1,"Active",2.0944948,1,3000010291,29,1,1
"13044",106738,2016,0.290066752,NA,1,0.29006675,1,"Active",0.65553904,1,NA,NA,NA,NA
"13045",106738,2017,0.372143549,NA,1,-0.12884523,1,NA,NA,NA,NA,NA,NA,NA
"13046",106750,2013,NA,NA,1,NA,NA,"Active",7.9633718,1,3000010289,32,1,1
"13047",106750,2014,-1.303188004,NA,1,-1.2734334,1,NA,NA,NA,NA,NA,NA,NA
"13048",106750,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13049",106750,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13050",106750,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13051",106751,2013,-1.389389593,NA,1,-1.3893895,1,"Active",8.5198441,1,3000010352,37,0,1
"13052",106751,2014,-1.588528448,NA,1,-1.5885284,1,"Active",8.0588369,1,3000010161,38,0,1
"13053",106751,2015,0.801677052,NA,1,0.80167705,1,"Active",1.7857896,1,3000010161,39,0,1
"13054",106751,2016,-1.064068856,NA,1,-1.0640689,1,"Active",0.5700739,1,NA,NA,NA,NA
"13055",106751,2017,0.258689662,NA,1,0.25868967,1,NA,NA,NA,NA,NA,NA,NA
"13056",106753,2013,0.365457215,NA,1,0.36545724,1,"Active",7.9801655,1,3000010290,27,1,1
"13057",106753,2014,0.025195398,NA,1,0.025195397,1,"Active",8.2569923,1,3000010625,28.016666,1,1
"13058",106753,2015,0.636209241,NA,1,0.63620925,1,"Active",1.8860213,1,3000010290,29.030304,1,1
"13059",106753,2016,0.840391554,NA,1,0.84039158,1,"Active",0.071026392,1,NA,NA,NA,NA
"13060",106753,2017,0.314408466,NA,1,0.31440845,1,NA,NA,NA,NA,NA,NA,NA
"13061",106764,2013,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13062",106764,2014,NA,NA,1,NA,NA,"Active",8.6213179,1,3000010288,43,1,1
"13063",106764,2015,-1.248096675,NA,1,-0.86918432,1,NA,NA,NA,3000010288,45,1,1
"13064",106764,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13065",106764,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13066",106777,2013,0.187527033,NA,1,0.18752703,1,"Active",8.124299,1,3000010119,27,0,1
"13067",106777,2014,0.046335809,NA,1,-0.36461869,1,"Active",9.0133057,1,3000010119,28.022728,0,1
"13068",106777,2015,-0.702094785,NA,1,-0.68748456,1,"Active",1.4564381,1,3000010119,29,0,1
"13069",106777,2016,-1.261042467,NA,1,-0.37626925,1,"Active",0.53973752,1,NA,NA,NA,NA
"13070",106777,2017,-1.123035873,NA,1,-0.59623045,1,NA,NA,NA,NA,NA,NA,NA
"13071",106806,2013,-0.929408196,NA,1,-0.56040239,1,"Active",8.8262424,1,3000010225,29,1,1
"13072",106806,2014,-0.503823718,NA,1,-0.1172755,1,"Active",8.5489302,1,3000010225,30,1,1
"13073",106806,2015,0.247769423,NA,1,0.26015845,1,"Active",1.3894416,1,3000010225,31,1,1
"13074",106806,2016,-0.25707964,NA,1,-0.36396506,1,"Active",0.25111863,1,NA,NA,NA,NA
"13075",106806,2017,NA,NA,1,-0.88628513,1,NA,NA,NA,NA,NA,NA,NA
"13076",106838,2013,-0.200616934,NA,1,-0.20061693,1,"Active",8.6984568,1,3000010144,28,1,1
"13077",106838,2014,0.367664161,NA,1,0.91851872,1,"",9.0173979,1,3000010144,29,1,1
"13078",106838,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13079",106838,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13080",106838,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13081",106839,2013,-1.029473924,NA,1,-1.0294739,1,"Active",8.3084564,1,3000010256,40,1,1
"13082",106839,2014,-0.848501159,NA,1,-1.76072,1,"Active",8.4252129,1,3000010256,41,1,1
"13083",106839,2015,-1.053023371,NA,1,-1.0788535,1,"Active",1.5525341,1,3000010256,42.363636,1,1
"13084",106839,2016,-0.853582093,NA,1,-0.97931284,1,"Active",0.011047403,1,NA,NA,NA,NA
"13085",106839,2017,-1.159057021,NA,1,-0.78219783,1,NA,NA,NA,NA,NA,NA,NA
"13086",106853,2013,-1.354358478,-0.907527553,1,-1.004406,1,"Active",8.1300507,1,3000010144,38,1,1
"13087",106853,2014,-1.873406091,-0.664576204,1,-0.29942274,1,"Active",8.8511543,1,3000010289,39,1,1
"13088",106853,2015,-0.331495168,0.586060214,1,-0.36854151,1,"Active",1.2568742,1,3000010144,40,1,1
"13089",106853,2016,-0.423514081,-0.004074464,1,-0.48229226,1,"Active",0.62925798,1,NA,NA,NA,NA
"13090",106853,2017,NA,NA,1,-2.445812,1,NA,NA,NA,NA,NA,NA,NA
"13091",106872,2013,0.225144317,-0.231743149,1,0.092505343,1,"Inactive",8.188736,1,NA,33,1,1
"13092",106872,2014,NA,NA,1,NA,NA,"Inactive",8.2005548,1,NA,34,1,1
"13093",106872,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13094",106872,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13095",106872,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13096",106955,2013,0.278579007,NA,1,0.27857903,1,"Active",8.6190691,1,3000010689,33,1,1
"13097",106955,2014,-0.073687452,NA,1,-0.073687449,1,"Active",8.4897709,1,3000010689,34,1,1
"13098",106955,2015,0.351621081,-0.082390418,1,0.030539256,1,"Active",1.567322,1,3000010689,35,1,1
"13099",106955,2016,0.455932146,-0.045215421,1,0.022641899,1,"Active",0.19445163,1,NA,NA,NA,NA
"13100",106955,2017,0.093053087,NA,1,-0.22824281,1,NA,NA,NA,NA,NA,NA,NA
"13101",106980,2013,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13102",106980,2014,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13103",106980,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13104",106980,2016,NA,NA,1,NA,NA,"Active",0.66498131,1,NA,NA,NA,NA
"13105",106980,2017,-1.265504346,NA,1,-0.35698763,1,NA,NA,NA,NA,NA,NA,NA
"13106",106984,2013,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13107",106984,2014,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13108",106984,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13109",106984,2016,NA,NA,1,NA,NA,"Active",0.40632915,1,NA,NA,NA,NA
"13110",106984,2017,-0.882673617,NA,1,-0.9374243,1,NA,NA,NA,NA,NA,NA,NA
"13111",107002,2013,NA,NA,1,NA,NA,"Active",8.1675081,1,3000010155,28,1,1
"13112",107002,2014,-0.258930648,NA,1,0.61382568,1,"",8.5991783,1,3000010190,29,1,1
"13113",107002,2015,NA,NA,1,NA,NA,"Active",1.9135264,1,3000010190,30,1,1
"13114",107002,2016,0.224600605,-0.516850314,1,0.014538842,1,"Active",0.98264176,1,NA,NA,NA,NA
"13115",107002,2017,1.579782479,NA,1,1.4122443,1,NA,NA,NA,NA,NA,NA,NA
"13116",107059,2013,0.096018846,-0.098082231,1,0.005910072,1,"Active",8.6367712,1,3000010103,28,1,1
"13117",107059,2014,2.007700595,2.430657706,1,0.90079004,1,"Active",8.2702284,1,3000010110,29,1,1
"13118",107059,2015,1.778910598,1.573698413,1,1.0571302,1,"Active",1.8852378,1,3000010110,30,1,1
"13119",107059,2016,1.728835555,1.910026509,1,0.88312232,1,"Active",0.82068592,1,NA,NA,NA,NA
"13120",107059,2017,-0.093122493,NA,1,-0.10541184,1,NA,NA,NA,NA,NA,NA,NA
"13121",107074,2013,NA,NA,1,NA,NA,"Active",8.3401384,1,3000010368,28,0,1
"13122",107074,2014,-2.023762047,NA,1,-2.023762,1,"",8.4683247,1,3000010368,29,0,1
"13123",107074,2015,NA,NA,1,NA,NA,"Active",1.2251565,1,3000010368,30,0,1
"13124",107074,2016,-0.28568163,NA,1,-0.3338908,1,"Active",0.61588705,1,NA,NA,NA,NA
"13125",107074,2017,-1.533753091,NA,1,-0.078463577,1,NA,NA,NA,NA,NA,NA,NA
"13126",107079,2013,0.184476861,NA,1,0.18447685,1,"Active",7.9413652,1,NA,49,1,1
"13127",107079,2014,0.342072164,NA,1,0.34207216,1,"Active",8.6376057,1,NA,50,1,1
"13128",107079,2015,-0.089844324,NA,1,-0.089844324,1,"Active",1.5153462,1,3000010857,51,1,1
"13129",107079,2016,-0.128304202,NA,1,-0.12830421,1,"Active",0.6275503,1,NA,NA,NA,NA
"13130",107079,2017,-0.695093606,NA,1,-0.69509363,1,NA,NA,NA,NA,NA,NA,NA
"13131",107080,2013,-1.02047788,NA,1,-1.0204779,1,"Active",8.5574684,1,3000010362,34,1,1
"13132",107080,2014,-2.388754673,-2.236637092,1,-0.81247318,1,"",8.5463381,1,3000010362,35,1,1
"13133",107080,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13134",107080,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13135",107080,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13136",107126,2013,-0.792665201,NA,1,-0.79266518,1,"Active",8.6515207,1,3000010368,28,0,1
"13137",107126,2014,-0.602779791,NA,1,0.4297657,1,"Active",8.5408058,1,3000010368,29,0,1
"13138",107126,2015,0.359106483,NA,1,-0.15739539,1,"Active",1.4072701,1,3000010368,30,0,1
"13139",107126,2016,-0.090030073,NA,1,0.32647908,1,"Active",0.99818492,1,NA,NA,NA,NA
"13140",107126,2017,0.418023085,NA,1,0.63532239,1,NA,NA,NA,NA,NA,NA,NA
"13141",107159,2013,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13142",107159,2014,NA,NA,1,NA,NA,"Active",8.0819969,1,3000010362,36,0,1
"13143",107159,2015,-0.850306529,NA,1,-1.2728842,1,"Active",1.9641192,1,3000010362,37,0,1
"13144",107159,2016,-0.233499381,NA,1,-0.59175241,1,"Active",0.49856645,1,NA,NA,NA,NA
"13145",107159,2017,-0.637093456,NA,1,-0.63709342,1,NA,NA,NA,NA,NA,NA,NA
"13146",107178,2013,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13147",107178,2014,NA,NA,1,NA,NA,"Active",8.784483,1,3000010352,28,1,1
"13148",107178,2015,-0.649787168,NA,1,-0.45564821,1,"Active",2.1126513,1,3000010352,29,1,1
"13149",107178,2016,-1.599281963,NA,1,-1.4895195,1,"Active",0.96137202,1,NA,NA,NA,NA
"13150",107178,2017,-0.184371804,NA,1,-0.17403473,1,NA,NA,NA,NA,NA,NA,NA
"13151",107206,2013,1.069599289,1.111985688,1,1.0919899,1,"Active",8.7169571,1,3000010282,27,1,1
"13152",107206,2014,1.535831787,0.473778316,1,1.0114117,1,"Active",8.9071369,1,3000010282,28,1,1
"13153",107206,2015,1.059717083,-0.519571413,1,0.83279568,1,"Active",1.3703573,1,3000010282,29,1,1
"13154",107206,2016,0.988237451,0.884702916,1,0.85836959,1,"Active",0.85209143,1,NA,NA,NA,NA
"13155",107206,2017,0.119105565,NA,1,0.46100414,1,NA,NA,NA,NA,NA,NA,NA
"13156",107212,2013,-0.665231488,NA,1,-0.66523153,1,"Active",8.7268057,1,3000010364,27,0,1
"13157",107212,2014,-2.37711144,NA,1,0.29665983,1,"Active",8.3269339,1,3000010364,28,0,1
"13158",107212,2015,0.027825457,NA,1,0.41264182,1,"Active",1.28936,1,3000010364,29,0,1
"13159",107212,2016,-0.206574454,NA,1,-0.20657445,1,"Active",0.7185393,1,NA,NA,NA,NA
"13160",107212,2017,-0.908803372,NA,1,-0.19176768,1,NA,NA,NA,NA,NA,NA,NA
