person_id,year,perf_a,perf_b
126496,2014,,
126496,2015,,
126496,2016,-0.531454382,
126496,2017,,
126510,2013,,
126510,2014,,
126510,2015,,
126510,2016,-0.279333299,
126510,2017,-0.310474162,
126515,2013,,
126515,2014,,
126515,2015,,
126515,2016,0.031209405,
126515,2017,0.181646442,
126521,2013,,
126521,2014,,
126521,2015,,
126521,2016,,
126521,2017,0.403010527,
126528,2013,,
126528,2014,,
126528,2015,,
126528,2016,,
126528,2017,-1.121389878,
126542,2013,,
126542,2014,,
126542,2015,,
126542,2016,,
126542,2017,-0.797585819,
126543,2013,,
126543,2014,,
126543,2015,,
126543,2016,-0.962375992,
126543,2017,,
126654,2013,,
126654,2014,,
126654,2015,,
126654,2016,-1.382936484,-0.624887255
126654,2017,,
126708,2013,,
126708,2014,,
126708,2015,,
126708,2016,-2.229609862,
126708,2017,-0.30553481,
126710,2013,,
126710,2014,,
126710,2015,,
126710,2016,,
126710,2017,-0.585145333,
126754,2013,,
126754,2014,,
126754,2015,,
126754,2016,,
126754,2017,-2.106939916,
126758,2013,,
126758,2014,,
126758,2015,,
126758,2016,,
126758,2017,-1.236743502,
126771,2013,,
126771,2014,,
126771,2015,,
126771,2016,-0.67096432,
126771,2017,,
126782,2013,,
126782,2014,,
126782,2015,,
126782,2016,,
126782,2017,0.667853357,
126900,2013,,
126900,2014,,
126900,2015,,
126900,2016,-2.036113463,
126900,2017,-0.953009143,
126903,2013,,
126903,2014,,
126903,2015,,
126903,2016,0.788481185,
126903,2017,0.746664919,
126917,2013,,
126917,2014,,
126917,2015,,
126917,2016,-2.425769225,-2.110811319
126917,2017,-0.98622712,
126923,2013,,
126923,2014,,
126923,2015,,
126923,2016,0.273109129,
126923,2017,,
127051,2013,,
127051,2014,,
127051,2015,,
127051,2016,-1.103312577,-0.069564544
127051,2017,-0.567582492,
127083,2013,,
127083,2014,,
127083,2015,,
127083,2016,-0.999337224,-0.519927065
127083,2017,0.180543953,
127085,2013,,
127085,2014,,
127085,2015,,
127085,2016,-0.966766284,0.532970694
127085,2017,0.309829099,
127112,2013,,
127112,2014,,
127112,2015,,
127112,2016,-0.78934426,
127112,2017,-0.52715628,
127128,2013,,
127128,2014,,
127128,2015,,
127128,2016,-0.15733184,
127128,2017,-0.295016659,
127136,2013,,
127136,2014,,
127136,2015,,
127136,2016,-0.977546442,
127136,2017,-1.987244164,
127168,2013,,
127168,2014,,
127168,2015,,
127168,2016,-0.659297033,
127168,2017,,
127186,2013,,
127186,2014,,
127186,2015,,
127186,2016,-0.642136288,
127186,2017,-0.557333732,
127219,2013,,
127219,2014,,
127219,2015,,
127219,2016,-1.07366005,-1.089832278
127219,2017,0.344330867,
127222,2013,,
127222,2014,,
127222,2015,,
127222,2016,-1.92603195,-1.327112931
127222,2017,,
127234,2013,,
127234,2014,,
127234,2015,,
127234,2016,-1.382527268,
127234,2017,,
127243,2013,,
127243,2014,,
127243,2015,,
127243,2016,-0.907700613,
127243,2017,,
127249,2013,,
127249,2014,,
127249,2015,,
127249,2016,-0.811902784,
127249,2017,-1.695230605,
127265,2013,,
127265,2014,,
127265,2015,,
127265,2016,-0.497432724,
127265,2017,-0.023827998,
127276,2013,,
127276,2014,,
127276,2015,,
127276,2016,-2.632804728,-1.284436236
127276,2017,,
127333,2013,,
127333,2014,,
127333,2015,,
127333,2016,-1.306705156,-1.50829493
127333,2017,-0.704192133,
127341,2013,,
127341,2014,,
127341,2015,,
127341,2016,-0.660085148,
127341,2017,-0.481189564,
127342,2013,,
127342,2014,,
127342,2015,,
127342,2016,-0.737695403,
127342,2017,0.544882914,
127364,2013,,
127364,2014,,
127364,2015,,
127364,2016,,
127364,2017,-2.144725081,
127383,2013,,
127383,2014,,
127383,2015,,
127383,2016,-0.820598603,1.03129154
127383,2017,0.411234642,
127387,2013,,
127387,2014,,
127387,2015,,
127387,2016,-1.827024606,-1.634375014
127387,2017,,
127410,2013,,
127410,2014,,
127410,2015,,
127410,2016,-0.109420313,0.507143362
127410,2017,-0.079404026,
127411,2013,,
127411,2014,,
127411,2015,,
127411,2016,-1.443072034,
127411,2017,-0.959522788,
127415,2013,,
127415,2014,,
127415,2015,,
127415,2016,-0.860452903,0.292828218
127415,2017,-0.521407218,
127418,2013,,
127418,2014,,
127418,2015,,
127418,2016,-1.904710229,
127418,2017,,
127420,2013,,
127420,2014,,
127420,2015,,
127420,2016,0.787168712,1.88648605
127420,2017,1.079077433,
127442,2013,,
127442,2014,,
127442,2015,,
127442,2016,-0.796618343,
127442,2017,0.243339142,
127443,2013,,
127443,2014,,
127443,2015,,
127443,2016,-1.261711012,
127443,2017,-0.998293673,
127445,2013,,
127445,2014,,
127445,2015,,
127445,2016,,
127445,2017,-1.509739713,
127472,2013,,
127472,2014,,
127472,2015,-1.122791563,-1.165777705
127472,2016,-1.125595521,-1.541886004
127472,2017,-0.592544999,
127474,2013,,
127474,2014,,
127474,2015,,
127474,2016,-0.637782497,-0.997324317
127474,2017,-0.339056151,
127486,2013,,
127486,2014,,
127486,2015,,
127486,2016,0.155384638,
127486,2017,1.172640414,
127510,2013,,
127510,2014,,
127510,2015,,
127510,2016,-1.8387156,
127510,2017,-1.123596507,
127512,2013,,
127512,2014,,
127512,2015,,
127512,2016,-0.6174833,-0.449311326
127512,2017,0.215254166,
127536,2013,,
127536,2014,,
127536,2015,,
127536,2016,-0.562703267,-0.347860436
127536,2017,-0.496198594,
127576,2013,,
127576,2014,,
127576,2015,,
127576,2016,-1.536272747,-0.300747843
127576,2017,-0.232250264,
127592,2013,,
127592,2014,,
127592,2015,,
127592,2016,,
127592,2017,-3.224614804,
127604,2013,,
127604,2014,,
127604,2015,,
127604,2016,-0.745076202,-2.057347029
127604,2017,-2.536783627,
127607,2013,,
127607,2014,,
127607,2015,,
127607,2016,-0.355351621,0.093497818
127607,2017,-0.064891611,
127621,2013,,
127621,2014,,
127621,2015,,
127621,2016,-0.490521411,
127621,2017,-0.498720481,
127625,2013,,
127625,2014,,
127625,2015,,
127625,2016,-0.297106261,-1.73970941
127625,2017,-0.271427228,
127644,2013,,
127644,2014,,
127644,2015,,
127644,2016,-1.222266413,
127644,2017,-0.870398675,
127645,2013,,
127645,2014,,
127645,2015,,
127645,2016,-3.459677923,
127645,2017,,
127680,2013,,
127680,2014,,
127680,2015,,
127680,2016,-0.219978103,
127680,2017,0.476554165,
127720,2013,,
127720,2014,,
127720,2015,,
127720,2016,-0.324788258,-1.016925551
127720,2017,0.07690714,
127725,2013,,
127725,2014,,
127725,2015,,
127725,2016,-0.802632887,
127725,2017,-0.627181349,
127728,2013,,
127728,2014,,
127728,2015,,
127728,2016,-0.840952734,
127728,2017,-0.11057579,
127740,2013,,
127740,2014,,
127740,2015,,
127740,2016,-0.986773835,
127740,2017,0.111336182,
127746,2013,,
127746,2014,,
127746,2015,,
127746,2016,-0.839046779,0.910566104
127746,2017,0.474327618,
127770,2013,,
127770,2014,,
127770,2015,,
127770,2016,,
127770,2017,1.364889588,
127775,2013,,
127775,2014,,
127775,2015,,
127775,2016,-0.58724178,
127775,2017,0.444899499,
127789,2013,,
127789,2014,,
127789,2015,,
127789,2016,,
127789,2017,-1.117961029,
127792,2013,,
127792,2014,,
127792,2015,,
127792,2016,,
127792,2017,-0.972320864,
127794,2013,,
127794,2014,,
127794,2015,,
127794,2016,-1.594665871,-2.63411608
127794,2017,0.529388308,
127804,2013,,
127804,2014,,
127804,2015,,
127804,2016,-0.605684439,-0.507905472
127804,2017,-0.343373695,
127811,2013,,
127811,2014,,
127811,2015,,
127811,2016,-1.823725656,
127811,2017,,
127812,2013,,
127812,2014,,
127812,2015,,
127812,2016,,
127812,2017,-0.496601941,
127824,2013,,
127824,2014,,
127824,2015,,
127824,2016,-1.063060945,0.385151987
127824,2017,-0.271087273,
127825,2013,,
127825,2014,,
127825,2015,,
127825,2016,-0.632657024,
127825,2017,0.268336702,
127833,2013,,
127833,2014,,
127833,2015,,
127833,2016,-0.348522224,
127833,2017,-0.731147646,
127856,2013,,
127856,2014,,
127856,2015,,
127856,2016,-1.346411996,
127856,2017,-0.980288335,
127860,2013,-2.406904127,
127860,2014,,
127860,2015,-0.098901981,1.002591458
127860,2016,1.505082477,0.671147721
127860,2017,0.30482846,
127870,2013,,
127870,2014,,
127870,2015,,
127870,2016,-0.420418133,
127870,2017,-0.503266159,
127881,2013,,
127881,2014,,
127881,2015,,
127881,2016,-0.258591477,
127881,2017,0.427546697,
127885,2013,,
127885,2014,,
127885,2015,,
127885,2016,-0.497534892,
127885,2017,,
127887,2013,,
127887,2014,,
127887,2015,,
127887,2016,-0.701121863,
127887,2017,-0.37447006,
127892,2013,,
127892,2014,,
127892,2015,,
127892,2016,-1.589015554,-1.405207277
127892,2017,-0.645834331,
127907,2013,,
127907,2014,,
127907,2015,,
127907,2016,,
127907,2017,-0.216894053,
127919,2013,,
127919,2014,,
127919,2015,,
127919,2016,-1.540123765,
127919,2017,,
127924,2013,,
127924,2014,,
127924,2015,-0.543917665,
127924,2016,,
127924,2017,,
127931,2013,,
127931,2014,,
127931,2015,,
127931,2016,-0.930304309,
127931,2017,0.308497337,
127936,2013,,
127936,2014,,
127936,2015,,
127936,2016,0.254901425,0.48274996
127936,2017,1.111676277,
127940,2013,,
127940,2014,,
127940,2015,,
127940,2016,-0.144630084,
127940,2017,0.54423345,
127941,2013,,
127941,2014,,
127941,2015,,
127941,2016,-0.252898958,
127941,2017,1.194890571,
127944,2013,,
127944,2014,,
127944,2015,,
127944,2016,0.1761016,
127944,2017,-0.785128779,
127975,2013,,
127975,2014,,
127975,2015,,
127975,2016,-0.302713771,
127975,2017,0.823425944,
127980,2013,,
127980,2014,,
127980,2015,,
127980,2016,-0.71972326,
127980,2017,0.578485744,
127999,2013,,
127999,2014,,
127999,2015,,
127999,2016,-1.583391127,
127999,2017,,
128004,2013,,
128004,2014,,
128004,2015,,
128004,2016,-1.147088593,
128004,2017,-0.620129661,
128005,2013,,
128005,2014,,
128005,2015,,
128005,2016,-0.917339708,
128005,2017,-0.638012482,
128083,2013,,
128083,2014,,
128083,2015,,
128083,2016,-1.756820069,
128083,2017,-1.723630382,
128104,2013,,
128104,2014,,
128104,2015,,
128104,2016,,
128104,2017,0.332773562,
128137,2013,,
128137,2014,,
128137,2015,,
128137,2016,-2.543120032,-0.975156895
128137,2017,,
128142,2013,,
128142,2014,,
128142,2015,,
128142,2016,0.0387487,
128142,2017,,
128145,2013,,
128145,2014,,
128145,2015,,
128145,2016,-0.945911684,-2.041983482
128145,2017,0.193766829,
128155,2013,,
128155,2014,,
128155,2015,,
128155,2016,,
128155,2017,0.02594172,
128183,2013,,
128183,2014,,
128183,2015,,
128183,2016,-2.384552005,
128183,2017,,
128189,2013,,
128189,2014,,
128189,2015,,
128189,2016,,
128189,2017,-0.99183056,
128191,2013,,
128191,2014,,
128191,2015,,
128191,2016,,
128191,2017,-0.895602917,
128197,2013,-2.113988934,
128197,2014,,
128197,2015,,
128197,2016,-0.066348313,0.502063142
128197,2017,-0.378773775,
128223,2013,,
128223,2014,,
128223,2015,,
128223,2016,-1.073762824,
128223,2017,,
128224,2013,,
128224,2014,,
128224,2015,,
128224,2016,,
128224,2017,-1.951939002,
128227,2013,,
128227,2014,,
128227,2015,,
128227,2016,-1.868097337,
128227,2017,-0.902864189,
128228,2013,,
128228,2014,,
128228,2015,,
128228,2016,-1.056932956,-0.127390595
128228,2017,-1.338546076,
128229,2013,,
128229,2014,,
128229,2015,,
128229,2016,,
128229,2017,-0.933394114,
128234,2013,,
128234,2014,,
128234,2015,,
128234,2016,,
128234,2017,-0.229660318,
128240,2013,,
128240,2014,,
128240,2015,,
128240,2016,-0.538040699,-1.436020679
128240,2017,0.000583093,
128246,2013,,
128246,2014,,
128246,2015,,
128246,2016,,
128246,2017,0.229580727,
128248,2013,,
128248,2014,,
128248,2015,,
128248,2016,,
128248,2017,-1.027220283,
128251,2013,,
128251,2014,,
128251,2015,,
128251,2016,-1.64117258,-1.19388743
128251,2017,-0.458574471,
128258,2013,,
128258,2014,,
128258,2015,,
128258,2016,,
128258,2017,-0.804107887,
128260,2013,,
128260,2014,,
128260,2015,,
128260,2016,,
128260,2017,-0.220847628,
128261,2013,,
128261,2014,,
128261,2015,,
128261,2016,-0.756335971,
128261,2017,-0.68765274,
128262,2013,,
128262,2014,,
128262,2015,,
128262,2016,,
128262,2017,-0.760014505,
128264,2013,,
128264,2014,,
128264,2015,,
128264,2016,,
128264,2017,-0.095319391,
128265,2013,,
128265,2014,,
128265,2015,,
128265,2016,-0.614551487,
128265,2017,-0.807962731,
128267,2013,,
128267,2014,,
128267,2015,,
128267,2016,,
128267,2017,-1.055431589,
128269,2013,,
128269,2014,,
128269,2015,,
128269,2016,-1.62672567,
128269,2017,-1.800766301,
128270,2013,,
128270,2014,,
128270,2015,,
128270,2016,-1.133173622,-2.445792869
128270,2017,-1.462282184,
128271,2013,,
128271,2014,,
128271,2015,,
128271,2016,-0.65704092,
128271,2017,0.33414072,
128273,2013,,
128273,2014,,
128273,2015,,
128273,2016,,
128273,2017,0.358691287,
128274,2013,,
128274,2014,,
128274,2015,,
128274,2016,,
128274,2017,-2.324241735,
128275,2013,,
128275,2014,,
128275,2015,,
128275,2016,,
128275,2017,-1.014309819,
128276,2013,,
128276,2014,,
128276,2015,,
128276,2016,,
128276,2017,-0.666920313,
128278,2013,,
128278,2014,,
128278,2015,,
128278,2016,-1.058705881,
128278,2017,-0.598477752,
128279,2013,,
128279,2014,,
128279,2015,,
128279,2016,0.165120018,
128279,2017,-0.067193671,
128280,2013,,
128280,2014,,
128280,2015,,
128280,2016,,
128280,2017,-1.891338493,
128281,2013,,
128281,2014,,
128281,2015,,
128281,2016,,
128281,2017,0.15191587,
128282,2013,,
128282,2014,,
128282,2015,,
128282,2016,,
128282,2017,-1.360695055,
128283,2013,,
128283,2014,,
128283,2015,,
128283,2016,,
128283,2017,-0.243504149,
128284,2013,,
128284,2014,,
128284,2015,,
128284,2016,-0.006217917,
128284,2017,-1.700401619,
128285,2013,,
128285,2014,,
128285,2015,,
128285,2016,,
128285,2017,-0.266440815,
128287,2013,,
128287,2014,,
128287,2015,,
128287,2016,,
128287,2017,-1.0644039,
128288,2013,,
128288,2014,,
128288,2015,,
128288,2016,-0.729197856,
128288,2017,-0.217824744,
128291,2013,,
128291,2014,,
128291,2015,,
128291,2016,,
128291,2017,-0.412174704,
128292,2013,,
128292,2014,,
128292,2015,,
128292,2016,-0.988334481,-0.619357975
128292,2017,-0.828052807,
128294,2013,,
128294,2014,,
128294,2015,,
128294,2016,,
128294,2017,-2.478909637,
128295,2013,,
128295,2014,,
128295,2015,,
128295,2016,,
128295,2017,-0.123908835,
128297,2013,,
128297,2014,,
128297,2015,,
128297,2016,-1.190974356,
128297,2017,-0.333479229,
128299,2013,,
128299,2014,,
128299,2015,,
128299,2016,,
128299,2017,-0.412518471,
128301,2013,,
128301,2014,,
128301,2015,,
128301,2016,,
128301,2017,-0.47333232,
128302,2013,,
128302,2014,,
128302,2015,,
128302,2016,,
128302,2017,-3.99977404,
128304,2013,,
128304,2014,,
128304,2015,,
128304,2016,,
128304,2017,-0.210873665,
128305,2013,,
128305,2014,,
128305,2015,,
128305,2016,,
128305,2017,0.013728293,
128307,2013,,
128307,2014,,
128307,2015,,
128307,2016,,
128307,2017,-0.889108846,
128308,2013,,
128308,2014,,
128308,2015,,
128308,2016,,
128308,2017,0.751967499,
128310,2013,,
128310,2014,,
128310,2015,,
128310,2016,,
128310,2017,-0.030018932,
128311,2013,,
128311,2014,,
128311,2015,,
128311,2016,,
128311,2017,-0.15529576,
128312,2013,,
128312,2014,,
128312,2015,,
128312,2016,,
128312,2017,1.195890915,
128313,2013,,
128313,2014,,
128313,2015,,
128313,2016,,
128313,2017,-0.299086777,
128314,2013,,
128314,2014,,
128314,2015,,
128314,2016,,
128314,2017,0.645454904,
128317,2013,,
128317,2014,,
128317,2015,,
128317,2016,,
128317,2017,-0.240477907,
128318,2013,,
128318,2014,,
128318,2015,,
128318,2016,,
128318,2017,0.389359436,
128319,2013,,
128319,2014,,
128319,2015,,
128319,2016,,
128319,2017,0.756968935,
128320,2013,,
128320,2014,,
128320,2015,,
128320,2016,,
128320,2017,-0.499430606,
128321,2013,,
128321,2014,,
128321,2015,,
128321,2016,,
128321,2017,-1.272555181,
128322,2013,,
128322,2014,,
128322,2015,,
128322,2016,,
128322,2017,0.093395659,
128323,2013,,
128323,2014,,
128323,2015,,
128323,2016,,
128323,2017,0.091713472,
128324,2013,,
128324,2014,,
128324,2015,,
128324,2016,,
128324,2017,-0.321643826,
128325,2013,,
128325,2014,,
128325,2015,,
128325,2016,,
128325,2017,-0.377235275,
128327,2013,,
128327,2014,,
128327,2015,,
128327,2016,,
128327,2017,-1.330247927,
128329,2013,,
128329,2014,,
128329,2015,,
128329,2016,,
128329,2017,-0.384441121,
128330,2013,,
128330,2014,,
128330,2015,,
128330,2016,,
128330,2017,-0.919235027,
128331,2013,,
128331,2014,,
128331,2015,,
128331,2016,,
128331,2017,-0.134996157,
128332,2013,,
128332,2014,,
128332,2015,,
128332,2016,,
128332,2017,-0.881563957,
128334,2013,,
128334,2014,,
128334,2015,,
128334,2016,,
128334,2017,0.041880873,
128335,2013,,
128335,2014,,
128335,2015,,
128335,2016,,
128335,2017,-0.392098512,
128336,2013,,
128336,2014,,
128336,2015,,
128336,2016,,
128336,2017,0.002052226,
128337,2013,,
128337,2014,,
128337,2015,,
128337,2016,,
128337,2017,-0.562283668,
128338,2013,,
128338,2014,,
128338,2015,,
128338,2016,,
128338,2017,-0.562790185,
128340,2013,,
128340,2014,,
128340,2015,,
128340,2016,,
128340,2017,-1.64280419,
128342,2013,,
128342,2014,,
128342,2015,,
128342,2016,,
128342,2017,-0.299174525,
128343,2013,,
128343,2014,,
128343,2015,-0.024210672,
128343,2016,,
128343,2017,-0.273412722,
128344,2013,,
128344,2014,,
128344,2015,,
128344,2016,,
128344,2017,-1.405292109,
128345,2013,,
128345,2014,,
128345,2015,,
128345,2016,,
128345,2017,-0.203459829,
128346,2013,,
128346,2014,,
128346,2015,,
128346,2016,,
128346,2017,-0.306440634,
128349,2013,,
128349,2014,,
128349,2015,,
128349,2016,,
128349,2017,-1.08402422,
128350,2013,,
128350,2014,,
128350,2015,,
128350,2016,,
128350,2017,-0.28086844,
128351,2013,,
128351,2014,,
128351,2015,,
128351,2016,,
128351,2017,-1.397189431,
128352,2013,,
128352,2014,,
128352,2015,,
128352,2016,,
128352,2017,-0.954092057,
128353,2013,,
128353,2014,,
128353,2015,,
128353,2016,,
128353,2017,-1.311239285,
128354,2013,,
128354,2014,,
128354,2015,,
128354,2016,,
128354,2017,0.35569788,
128355,2013,,
128355,2014,,
128355,2015,,
128355,2016,,
128355,2017,-2.172364429,
128356,2013,,
128356,2014,,
128356,2015,,
128356,2016,,
128356,2017,-0.624708913,
128357,2013,,
128357,2014,,
128357,2015,,
128357,2016,,
128357,2017,-0.442896743,
